Badge,Feeder,Latitude,Longitude
ME-1Q2000057,Newton,13.08192956,-59.54218172
ME-1Q2000058,Newton,13.08188686,-59.54214928
ME-1Q2000059,Newton,13.0817635,-59.54221702
ME-1Q2000060,Newton,13.073986,-59.54109445
ME-1Q2000063,Newton,13.07980464,-59.54595293
ME-1Q2000068,Newton,13.07980002,-59.54748272
ME-1Q2000074,Newton,13.07620232,-59.54465913
ME-1Q2000578,Newton,13.08135626,-59.54251866
ME-1Q2000579,Newton,13.08111315,-59.54474739
ME-1Q2000581,Newton,13.07783715,-59.55291917
ME-1Q2000584,Newton,13.07718839,-59.54963529
ME-1Q2000585,Newton,13.07670044,-59.54922781
ME-1Q2000592,Newton,13.08086533,-59.54302439
ME-1Q2000593,Newton,13.07920552,-59.53807476
ME-1Q2000597,Newton,13.07805489,-59.53574275
ME-1Q2000598,Newton,13.07769957,-59.53572904
ME-1Q2000600,Newton,13.07741283,-59.53849633
ME-1Q2000602,Newton,13.07769475,-59.53859031
ME-1Q2000605,Newton,13.07679285,-59.55010783
ME-1Q2000607,Newton,13.07679583,-59.55033853
ME-1Q2000612,Newton,13.07881236,-59.53819809
ME-1Q2001202,Newton,13.07819302,-59.53223316
ME-1Q2001203,Newton,13.07820997,-59.5322109
ME-1Q2001208,Newton,13.07854311,-59.53138923
ME-1Q2001209,Newton,13.07859788,-59.53145807
ME-1Q2001212,Newton,13.07856981,-59.53139538
ME-1Q2001214,Newton,13.07857114,-59.53145538
ME-1Q2001215,Newton,13.07861723,-59.53143682
ME-1Q2001216,Newton,13.07748743,-59.53241918
ME-1Q2001220,Newton,13.07717211,-59.53255377
ME-1Q2001221,Newton,13.07663628,-59.53246183
ME-1Q2001224,Newton,13.0781756,-59.53225345
ME-1Q2000077,Newton,13.07452102,-59.54028587
ME-1Q2000084,Newton,13.07996549,-59.54627416
ME-1Q2000087,Newton,13.08037097,-59.54611492
ME-1Q2000094,Newton,13.07513749,-59.54275611
ME-1Q2000101,Newton,13.07616972,-59.54549057
ME-1Q2000102,Newton,13.07598217,-59.54596111
ME-1Q2000107,Newton,13.07675261,-59.54605613
ME-1Q2000113,Newton,13.07516501,-59.54096508
ME-1Q2000114,Newton,13.08135396,-59.54248548
ME-1Q2000115,Newton,13.07504899,-59.540999
ME-1Q2000118,Newton,13.07457353,-59.54194747
ME-1Q2000121,Newton,13.07631805,-59.54385302
ME-1Q2000122,Newton,13.07623003,-59.54412777
ME-1Q2000124,Newton,13.07605331,-59.54285515
ME-1Q2000128,Newton,13.07470659,-59.54183471
ME-1Q2000614,Newton,13.07916875,-59.53791009
ME-1Q2000616,Oistins,13.07632559,-59.55127496
ME-1Q2000617,Oistins,13.07607042,-59.55150189
ME-1Q2000618,Newton,13.07730375,-59.55165024
ME-1Q2000622,Newton,13.07546802,-59.54002062
ME-1Q2000623,Newton,13.07537312,-59.53950995
ME-1Q2000625,Newton,13.07482327,-59.54741253
ME-1Q2000626,Newton,13.07666879,-59.54839435
ME-1Q2000627,Newton,13.07549979,-59.54813549
ME-1Q2000631,Newton,13.07540228,-59.53905905
ME-1Q2000635,Newton,13.08041672,-59.53083241
ME-1Q2000636,Newton,13.07599674,-59.53509732
ME-1Q2000638,Newton,13.07601045,-59.53498052
ME-1Q2000639,Newton,13.07590306,-59.53488124
ME-1Q2000641,Newton,13.07892173,-59.54731337
ME-1Q2001225,Newton,13.07860412,-59.53236687
ME-1Q2001231,Newton,13.07741646,-59.53022368
ME-1Q2001238,Newton,13.07680566,-59.53286226
ME-1Q2001242,Newton,13.07881795,-59.53222461
ME-1Q2001243,Newton,13.07876861,-59.53219971
ME-1Q2001244,Newton,13.07861109,-59.52944444
ME-1Q2001249,Newton,13.07822198,-59.53280203
ME-1Q2001250,Newton,13.07860244,-59.53313189
ME-1Q2001254,Newton,13.07987162,-59.54840713
ME-1Q2001255,Bath Village,13.07719711,-59.55483408
ME-1Q2001256,Newton,13.07764426,-59.53326945
ME-1Q2001258,Newton,13.07770662,-59.53208166
ME-1Q2001259,Newton,13.0778447,-59.53204111
ME-1Q2000129,Newton,13.07469126,-59.54178919
ME-1Q2000136,Newton,13.07687899,-59.5450024
ME-1Q2000137,Newton,13.07696057,-59.54509252
ME-1Q2000138,Newton,13.07707273,-59.54498378
ME-1Q2000140,Newton,13.07672502,-59.54517362
ME-1Q2000145,Newton,13.07467715,-59.53978271
ME-1Q2000148,Newton,13.07681307,-59.54529452
ME-1Q2000149,Newton,13.07673383,-59.54540318
ME-1Q2000156,Newton,13.07476574,-59.54111801
ME-1Q2000165,Newton,13.07487402,-59.54225928
ME-1Q2000170,Newton,13.07670779,-59.54522317
ME-1Q2000172,Newton,13.07490905,-59.54182645
ME-1Q2000176,Newton,13.07444075,-59.54008509
ME-1Q2000182,Newton,13.07511173,-59.54156251
ME-1Q2000183,Newton,13.07509569,-59.54135669
ME-1Q2000643,Newton,13.07906534,-59.54754611
ME-1Q2000645,Newton,13.08057275,-59.54417943
ME-1Q2000647,Newton,13.07913162,-59.54642017
ME-1Q2000648,Newton,13.07624218,-59.54897134
ME-1Q2000649,Newton,13.07613395,-59.54916042
ME-1Q2000650,Newton,13.07624315,-59.54911641
ME-1Q2000652,Newton,13.07676189,-59.54877398
ME-1Q2000653,Oistins,13.07642434,-59.54995405
ME-1Q2000654,Oistins,13.07631034,-59.55000043
ME-1Q2000655,Newton,13.0766381,-59.54884219
ME-1Q2000657,Newton,13.08045833,-59.54508718
ME-1Q2000658,Newton,13.07800164,-59.53127542
ME-1Q2000660,Newton,13.07906164,-59.54748463
ME-1Q2000664,Newton,13.07624328,-59.54817014
ME-1Q2001267,Newton,13.07512139,-59.5344944
ME-1Q2001273,Newton,13.0774899,-59.5334103
ME-1Q2001274,Newton,13.07751122,-59.53338126
ME-1Q2001277,Newton,13.07604013,-59.53291696
ME-1Q2001279,Newton,13.07500024,-59.53297857
ME-1Q2000185,Newton,13.07633909,-59.5451515
ME-1Q2000187,Newton,13.07629821,-59.54511634
ME-1Q2000191,Newton,13.07409634,-59.54091004
ME-1Q2000196,Newton,13.07526462,-59.54219619
ME-1Q2000203,Newton,13.07670463,-59.54483091
ME-1Q2000205,Newton,13.07450386,-59.54018329
ME-1Q2000665,Newton,13.07639371,-59.54809334
ME-1Q2000666,Oistins,13.07629702,-59.55053686
ME-1Q2000667,Oistins,13.07622911,-59.55037081
ME-1Q2000673,Newton,13.0752943,-59.54712886
ME-1Q2000682,Newton,13.07895198,-59.54664885
ME-1Q2000683,Newton,13.07882766,-59.54538366
ME-1Q2000685,Newton,13.07834883,-59.54478065
ME-1Q2000688,Newton,13.07679926,-59.53883144
ME-1Q2000690,Newton,13.07672347,-59.53883752
ME-1Q2000691,Newton,13.07636572,-59.53895916
ME-1Q2000693,Newton,13.0785119,-59.52868209
ME-1Q2000696,Newton,13.07668013,-59.55177324
ME-1Q2000697,Newton,13.07662566,-59.55170451
ME-1Q2000698,Newton,13.07690341,-59.55166445
ME-1Q2000699,Newton,13.07694509,-59.55271179
ME-1Q2001289,Newton,13.07764653,-59.53151399
ME-1Q2001292,Newton,13.07678144,-59.53355839
ME-1Q2001293,Newton,13.07713301,-59.5333056
ME-1Q2001295,Newton,13.07724877,-59.53320313
ME-1Q2001304,Newton,13.07783722,-59.53219188
ME-1Q2001305,Newton,13.07781914,-59.53228046
ME-1Q2000207,Newton,13.07427214,-59.54021604
ME-1Q2000218,Newton,13.08114251,-59.54387474
ME-1Q2000219,Newton,13.08129512,-59.54391288
ME-1Q2000220,Newton,13.07490399,-59.54051177
ME-1Q2000224,Newton,13.0747773,-59.53978131
ME-1Q2000226,Newton,13.07483492,-59.53975556
ME-1Q2000227,Newton,13.07480838,-59.53973188
ME-1Q2000228,Newton,13.07498275,-59.53998824
ME-1Q2000229,Newton,13.08127927,-59.54154994
ME-1Q2000230,Newton,13.08113498,-59.54391001
ME-1Q2000231,Newton,13.07494204,-59.53975275
ME-1Q2000232,Newton,13.07783728,-59.55335389
ME-1Q2000235,Newton,13.07684852,-59.55113468
ME-1Q2000239,Newton,13.07883932,-59.54451481
ME-1Q2000242,Newton,13.07589982,-59.54175333
ME-1Q2000700,Newton,13.07760458,-59.55168747
ME-1Q2000702,Newton,13.07685456,-59.5526816
ME-1Q2000704,Newton,13.07754521,-59.55340439
ME-1Q2000708,Newton,13.08117163,-59.54307521
ME-1Q2000709,Newton,13.08111216,-59.54304535
ME-1Q2000713,Newton,13.0780512,-59.52905265
ME-1Q2000714,Newton,13.07828237,-59.52923835
ME-1Q2000715,Newton,13.08073301,-59.54256906
ME-1Q2000716,Newton,13.07514981,-59.53995175
ME-1Q2000718,Newton,13.07520889,-59.5399352
ME-1Q2000720,Newton,13.08085881,-59.54697559
ME-1Q2000725,Newton,13.0749812,-59.53899826
ME-1Q2000727,Newton,13.07542596,-59.53922168
ME-1Q2000728,Newton,13.08151641,-59.54110953
ME-1Q2000732,Newton,13.07604032,-59.53439588
ME-1Q2001320,Newton,13.0774866,-59.53335759
ME-1Q2001321,Newton,13.07742723,-59.53336673
ME-1Q2001322,Newton,13.0775397,-59.533403
ME-1Q2001323,Newton,13.07765794,-59.53324036
ME-1Q2001327,Newton,13.0768425,-59.53366875
ME-1Q2001720,Bath Village,13.07736551,-59.55456531
ME-1Q2001721,Oistins,13.07569174,-59.55537024
ME-1Q2001726,Oistins,13.07549861,-59.55139432
ME-1Q2001727,Oistins,13.07534164,-59.55095189
ME-1Q2001728,Oistins,13.07529892,-59.55082467
ME-1Q2001729,Oistins,13.07526202,-59.55097938
ME-1Q2001730,Oistins,13.07528366,-59.55140332
ME-1Q2001731,Oistins,13.07551454,-59.55152518
ME-1Q2001732,Oistins,13.07498759,-59.55158331
ME-1Q2001733,Oistins,13.0752323,-59.55121376
ME-1Q2001734,Oistins,13.07494727,-59.55017677
ME-1Q2001735,Oistins,13.07555101,-59.54993396
ME-1Q2001736,Oistins,13.07564945,-59.55025544
ME-1Q2001737,Oistins,13.07542328,-59.55011113
ME-1Q2001738,Oistins,13.07596652,-59.55324768
ME-1Q2001739,Oistins,13.07616237,-59.55326143
ME-1Q2001740,Oistins,13.07611938,-59.55340146
ME-1Q2001741,Oistins,13.07623067,-59.55215413
ME-1Q2001742,Oistins,13.07466721,-59.55098988
ME-1Q2001743,Oistins,13.07443615,-59.55076414
ME-1Q2001745,Oistins,13.07584749,-59.55157911
ME-1Q2001747,Oistins,13.07551199,-59.55552303
ME-1Q2001748,Oistins,13.07527444,-59.55610925
ME-1Q2001750,Oistins,13.07573775,-59.55024216
ME-1Q2001752,Oistins,13.07581216,-59.55020876
ME-1Q2001753,Oistins,13.07567676,-59.55365149
ME-1Q2001758,Oistins,13.07450306,-59.55135715
ME-1Q2001759,Oistins,13.07469619,-59.55116406
ME-1Q2001760,Oistins,13.07448909,-59.55122239
ME-1Q2001761,Oistins,13.07530701,-59.55188111
ME-1Q2001762,Oistins,13.07491454,-59.55127021
ME-1Q2001763,Oistins,13.07508524,-59.55081348
ME-1Q2001764,Oistins,13.07485637,-59.55061422
ME-1Q2001766,Oistins,13.07180837,-59.54594597
ME-1Q2001767,Oistins,13.07183254,-59.54616177
ME-1Q2001768,Oistins,13.07188858,-59.5459334
ME-1Q2001769,Oistins,13.07176718,-59.54588094
ME-1Q2001770,Newton,13.0711851,-59.54416009
ME-1Q2001771,Newton,13.06830804,-59.53869046
ME-1Q2001772,Newton,13.06848983,-59.53867866
ME-1Q2001773,Newton,13.07742927,-59.53435356
ME-1Q2001774,Oistins,13.07598859,-59.5529775
ME-1Q2001775,Oistins,13.07617719,-59.552977
ME-1Q2001776,Oistins,13.07618549,-59.55310583
ME-1Q2001777,Oistins,13.07535963,-59.55300551
ME-1Q2001779,Bath Village,13.07673685,-59.55312711
ME-1Q2001780,Bath Village,13.07687237,-59.55305633
ME-1Q2001781,Oistins,13.07478782,-59.5562117
ME-1Q2001782,Oistins,13.07594991,-59.55628322
ME-1Q2001783,Oistins,13.07595897,-59.55637528
ME-1Q2001784,Oistins,13.07552899,-59.55640511
ME-1Q2001785,Oistins,13.0758231,-59.55619706
ME-1Q2001389,Newton,13.08155113,-59.53986064
ME-1Q2001786,Oistins,13.07517582,-59.55439606
ME-1Q2001787,Oistins,13.07535858,-59.5543833
ME-1Q2001788,Oistins,13.07534293,-59.55422416
ME-1Q2001789,Oistins,13.07530011,-59.55401012
ME-1Q2001790,Oistins,13.07329298,-59.55136912
ME-1Q2001792,Oistins,13.07365024,-59.55114965
ME-1Q2001793,Oistins,13.07478768,-59.55178406
ME-1Q2001794,Oistins,13.07620371,-59.55266764
ME-1Q2001795,Oistins,13.07649514,-59.55293537
ME-1Q2001796,Oistins,13.07602744,-59.55341806
ME-1Q2001797,Oistins,13.07620124,-59.55262663
ME-1Q2001798,Oistins,13.07550225,-59.55274441
ME-1Q2001799,Oistins,13.0756945,-59.55327378
ME-1Q2001801,Oistins,13.07566028,-59.55271825
ME-1Q2001802,Oistins,13.07422192,-59.54894108
ME-1Q2001406,Bath Village,13.07573248,-59.55431489
ME-1Q2001407,Newton,13.0793503,-59.54536759
ME-1Q2001428,Providence,13.08638111,-59.51171279
ME-1Q2001430,Newton,13.07711802,-59.52257079
ME-1Q2001431,Newton,13.06871674,-59.53155302
ME-1Q2001440,Providence,13.0864184,-59.51166567
ME-1Q2001441,Providence,13.08638472,-59.5116624
ME-1Q2001868,Newton,13.06794071,-59.53927568
ME-1Q2001874,Bath Village,13.07669639,-59.55325447
ME-1Q2001875,Oistins,13.0735936,-59.5473849
ME-1Q2001877,Oistins,13.0735637,-59.5473612
ME-1Q2001878,Newton,13.07188626,-59.54432135
ME-1Q2001879,Newton,13.0718384,-59.54432672
ME-1Q2001880,Oistins,13.07331283,-59.54695955
ME-1Q2001881,Newton,13.07182743,-59.54427587
ME-1Q2001886,Oistins,13.073938,-59.5488526
ME-1Q2001888,Oistins,13.07383731,-59.54898031
ME-1Q2001889,Oistins,13.07403422,-59.54898624
ME-1Q2001890,Oistins,13.07439574,-59.54966586
ME-1Q2001891,Oistins,13.07441594,-59.54979334
ME-1Q2001892,Oistins,13.07441119,-59.54988887
ME-1Q2001893,Oistins,13.0741714,-59.54967442
ME-1Q2001442,Newton,13.07726696,-59.52259425
ME-1Q2001445,Newton,13.07529582,-59.53779079
ME-1Q2001447,Newton,13.0784331,-59.53567892
ME-1Q2001448,Providence,13.07483528,-59.52568741
ME-1Q2001456,Newton,13.07583982,-59.53333763
ME-1Q2001481,Providence,13.07244224,-59.52115695
ME-1Q2001483,Newton,13.07501157,-59.52855318
ME-1Q2001496,Newton,13.07060037,-59.53025092
ME-1Q2001497,Providence,13.07483009,-59.5256308
ME-1Q2001500,Newton,13.07911252,-59.54498273
ME-1Q2001501,Newton,13.07755925,-59.51857388
ME-1Q2001803,Oistins,13.07418626,-59.54887244
ME-1Q2001804,Oistins,13.07417092,-59.54873941
ME-1Q2001806,Oistins,13.07547292,-59.55536518
ME-1Q2001807,Oistins,13.07546566,-59.55486948
ME-1Q2001808,Oistins,13.07476807,-59.55163949
ME-1Q2001809,Oistins,13.07463768,-59.55055081
ME-1Q2001810,Oistins,13.07434345,-59.54932527
ME-1Q2001811,Oistins,13.07438844,-59.54941547
ME-1Q2001812,Oistins,13.07456051,-59.54941917
ME-1Q2001813,Oistins,13.07456203,-59.5492651
ME-1Q2001814,Oistins,13.07283594,-59.5468365
ME-1Q2001815,Oistins,13.07312908,-59.54747045
ME-1Q2001816,Oistins,13.07343078,-59.54761666
ME-1Q2001817,Oistins,13.07331541,-59.54738821
ME-1Q2001818,Oistins,13.07091074,-59.54553291
ME-1Q2001503,Newton,13.07914961,-59.51765166
ME-1Q2001504,Newton,13.07624914,-59.52265025
ME-1Q2001505,Providence,13.08520796,-59.50900342
ME-1Q2001508,Oistins,13.069241,-59.54309737
ME-1Q2001510,Oistins,13.07056798,-59.54479505
ME-1Q2001513,Newton,13.07949487,-59.53058808
ME-1Q2001514,Newton,13.08019378,-59.52677836
ME-1Q2001515,Newton,13.07729807,-59.53370474
ME-1Q2001516,Newton,13.07809209,-59.53657727
ME-1Q2001517,Newton,13.07808613,-59.53679572
ME-1Q2001518,Newton,13.07781581,-59.54383902
ME-1Q2001519,Newton,13.0748234,-59.53880105
ME-1Q2001521,Newton,13.07474922,-59.53174146
ME-1Q2001843,Oistins,13.07563947,-59.54968196
ME-1Q2001844,Oistins,13.07566824,-59.54979442
ME-1Q2001845,Oistins,13.07578143,-59.54942916
ME-1Q2001846,Oistins,13.07312513,-59.55142357
ME-1Q2001847,Oistins,13.07299397,-59.55115105
ME-1Q2001848,Oistins,13.07238607,-59.55225335
ME-1Q2001849,Oistins,13.07305413,-59.55125507
ME-1Q2001524,Providence,13.08533398,-59.50800386
ME-1Q2001526,Providence,13.07518883,-59.52546174
ME-1Q2001527,Newton,13.07631561,-59.52956891
ME-1Q2001528,Newton,13.06884973,-59.53453701
ME-1Q2001529,Providence,13.07545879,-59.52606187
ME-1Q2001530,Newton,13.07055493,-59.53568901
ME-1Q2001531,Providence,13.0754547,-59.52596563
ME-1Q2001532,Providence,13.07248724,-59.52115256
ME-1Q2001534,Providence,13.07662732,-59.51970308
ME-1Q2001535,Newton,13.07502612,-59.52853041
ME-1Q2001894,Oistins,13.07323696,-59.55116014
ME-1Q2001895,Oistins,13.0734255,-59.55159316
ME-1Q2001897,Oistins,13.07329997,-59.55112004
ME-1Q2001898,Newton,13.07042611,-59.53835289
ME-1Q2001900,Newton,13.07018502,-59.53832347
ME-1Q2001901,Newton,13.070392,-59.53803999
ME-1Q2001902,Newton,13.06709453,-59.54125539
ME-1Q2001903,Newton,13.06705031,-59.54161836
ME-1Q2001904,Newton,13.06713838,-59.54141434
ME-1Q2001905,Newton,13.06696268,-59.541537
ME-1Q2001906,Oistins,13.07129357,-59.54521272
ME-1Q2001907,Newton,13.07206457,-59.5454566
ME-1Q2001908,Newton,13.07193126,-59.5452475
ME-1Q2001909,Newton,13.07182621,-59.54499304
ME-1Q2001910,Newton,13.07150404,-59.54472635
ME-1Q2001912,Newton,13.07132329,-59.54479268
ME-1Q2001544,Newton,13.07071021,-59.54042895
ME-1Q2001545,Newton,13.07874606,-59.53077937
ME-1Q2001546,Newton,13.07085365,-59.54205735
ME-1Q2001549,Newton,13.07108039,-59.5423822
ME-1Q2001554,Newton,13.07100839,-59.54149678
ME-1Q2001555,Newton,13.07080806,-59.54153706
ME-1Q2001557,Newton,13.07079815,-59.54105734
ME-1Q2001558,Newton,13.07085261,-59.54201637
ME-1Q2001559,Newton,13.07105166,-59.54219979
ME-1Q2001560,Newton,13.07134728,-59.54087526
ME-1Q2001562,Newton,13.0707647,-59.54098434
ME-1Q2001563,Newton,13.0707818,-59.54113948
ME-1Q2001564,Newton,13.07096774,-59.54097436
ME-1Q2001566,Newton,13.07092807,-59.5442754
ME-1Q2001567,Oistins,13.07067525,-59.54420635
ME-1Q2001819,Oistins,13.0708738,-59.54586099
ME-1Q2001820,Oistins,13.0708125,-59.54577379
ME-1Q2001825,Newton,13.07309439,-59.54591921
ME-1Q2001826,Oistins,13.07255991,-59.54580795
ME-1Q2001827,Oistins,13.07572792,-59.54997918
ME-1Q2001828,Oistins,13.07464896,-59.55404275
ME-1Q2001829,Oistins,13.0724923,-59.54575484
ME-1Q2001830,Oistins,13.07534489,-59.54936858
ME-1Q2001831,Oistins,13.07522647,-59.54855228
ME-1Q2001832,Newton,13.07560294,-59.54796779
ME-1Q2001833,Oistins,13.07509597,-59.54816964
ME-1Q2001838,Oistins,13.07561312,-59.55005773
ME-1Q2001839,Oistins,13.07554247,-59.55007164
ME-1Q2001840,Oistins,13.07559157,-59.5499417
ME-1Q2001842,Oistins,13.07545242,-59.54986292
ME-1Q2001570,Newton,13.07074197,-59.54066994
ME-1Q2001572,Newton,13.07165969,-59.54180298
ME-1Q2001575,Newton,13.07152875,-59.54182843
ME-1Q2001586,Oistins,13.07075044,-59.54455749
ME-1Q2001588,Oistins,13.07079083,-59.54472985
ME-1Q2001594,Newton,13.07099436,-59.54067251
ME-1Q2001597,Newton,13.07127628,-59.54230034
ME-1Q2001599,Oistins,13.07082299,-59.54420641
ME-1Q2001600,Oistins,13.07068384,-59.54435422
ME-1Q2001601,Oistins,13.07066534,-59.544266
ME-1Q2001602,Newton,13.07620408,-59.53902666
ME-1Q2001603,Newton,13.07076029,-59.54084427
ME-1Q2001604,Newton,13.07974122,-59.53059729
ME-1Q2001605,Newton,13.0797717,-59.53056103
ME-1Q2001608,Newton,13.0709991,-59.54070183
ME-1Q2001850,Oistins,13.07379334,-59.55115631
ME-1Q2001851,Oistins,13.07427598,-59.55182901
ME-1Q2001852,Oistins,13.07366795,-59.55168776
ME-1Q2001854,Oistins,13.07484034,-59.54988113
ME-1Q2001855,Oistins,13.07478052,-59.54974202
ME-1Q2001856,Newton,13.07187721,-59.54468537
ME-1Q2001857,Oistins,13.07474404,-59.54975529
ME-1Q2001858,Oistins,13.07527466,-59.54913914
ME-1Q2001860,Oistins,13.07597794,-59.5492331
ME-1Q2001861,Oistins,13.07571353,-59.54933483
ME-1Q2001862,Oistins,13.07144308,-59.54623293
ME-1Q2001864,Oistins,13.07114519,-59.54631967
ME-1Q2001865,Oistins,13.0710543,-59.54632361
ME-1Q2001866,Newton,13.0678065,-59.53846842
ME-1Q2001867,Newton,13.06805907,-59.53860119
ME-1Q2001609,Newton,13.07116298,-59.54029923
ME-1Q2001614,Oistins,13.07482596,-59.55360873
ME-1Q2001615,Oistins,13.07465323,-59.55339982
ME-1Q2001616,Oistins,13.0748181,-59.55338919
ME-1Q2001617,Oistins,13.07461728,-59.55340822
ME-1Q2001618,Oistins,13.07461183,-59.55391647
ME-1Q2001619,Oistins,13.07484934,-59.55408286
ME-1Q2001621,Oistins,13.07465931,-59.55428385
ME-1Q2001622,Oistins,13.07395718,-59.5539992
ME-1Q2001623,Oistins,13.07474189,-59.55496273
ME-1Q2001624,Oistins,13.07520873,-59.5546139
ME-1Q2001625,Oistins,13.07516875,-59.55414336
ME-1Q2001626,Oistins,13.0742213,-59.55351047
ME-1Q2001627,Oistins,13.07425605,-59.55347719
ME-1Q2001628,Oistins,13.07436354,-59.55348415
ME-1Q2001629,Oistins,13.07396765,-59.55348555
ME-1Q2001630,Oistins,13.07486058,-59.5530133
ME-1Q2001631,Oistins,13.07554009,-59.55644229
ME-1Q2001632,Oistins,13.07554085,-59.55394376
ME-1Q2001633,Oistins,13.07566554,-59.55624566
ME-1Q2001634,Oistins,13.07504853,-59.55384618
ME-1Q2001635,Oistins,13.07505379,-59.55389449
ME-1Q2001636,Oistins,13.07439618,-59.55324348
ME-1Q2001637,Oistins,13.07438576,-59.55328141
ME-1Q2001638,Oistins,13.07097021,-59.544923
ME-1Q2001639,Oistins,13.07029293,-59.54484693
ME-1Q2001640,Oistins,13.07113431,-59.54488685
ME-1Q2001641,Oistins,13.07060462,-59.54501877
ME-1Q2001643,Newton,13.06974421,-59.54234912
ME-1Q2001644,Newton,13.06956433,-59.54226151
ME-1Q2001645,Newton,13.06985678,-59.54240138
ME-1Q2001646,Oistins,13.07486758,-59.55425381
ME-1Q2001647,Oistins,13.07458186,-59.55365365
ME-1Q2001648,Oistins,13.07460619,-59.55381274
ME-1Q2001649,Oistins,13.07479479,-59.5538849
ME-1Q2001650,Oistins,13.07013766,-59.54459723
ME-1Q2001651,Oistins,13.07049781,-59.54433038
ME-1Q2001652,Oistins,13.07032148,-59.54415178
ME-1Q2001653,Oistins,13.07046768,-59.54435568
ME-1Q2001654,Oistins,13.07027038,-59.5444706
ME-1Q2001656,Oistins,13.06996791,-59.54437316
ME-1Q2001657,Oistins,13.07001845,-59.54446019
ME-1Q2001662,Oistins,13.07401549,-59.55328855
ME-1Q2001663,Oistins,13.07406862,-59.55363415
ME-1Q2001664,Oistins,13.07409013,-59.55378068
ME-1Q2001665,Oistins,13.07413581,-59.55403661
ME-1Q2001666,Oistins,13.07421704,-59.5542915
ME-1Q2001667,Oistins,13.07418771,-59.55421072
ME-1Q2001668,Oistins,13.07427702,-59.55444531
ME-1Q2001669,Oistins,13.07429888,-59.55455528
ME-1Q2001670,Newton,13.07055554,-59.54335246
ME-1Q2001671,Newton,13.07093954,-59.54335363
ME-1Q2001672,Newton,13.07021145,-59.54341904
ME-1Q2001673,Newton,13.0709123,-59.54335191
ME-1Q2001674,Newton,13.07093271,-59.54430565
ME-1Q2001676,Newton,13.0702379,-59.5428282
ME-1Q2001677,Newton,13.07001705,-59.54297077
ME-1Q2001678,Oistins,13.07445995,-59.55096728
ME-1Q2001679,Oistins,13.07512361,-59.55416435
ME-1Q2001680,Oistins,13.07464753,-59.55061724
ME-1Q2001681,Oistins,13.0733706,-59.55172876
ME-1Q2001682,Oistins,13.07496647,-59.55340646
ME-1Q2001683,Oistins,13.07488647,-59.55310136
ME-1Q2001684,Oistins,13.07515816,-59.55349624
ME-1Q2001685,Oistins,13.07512082,-59.55318316
ME-1Q2001686,Oistins,13.06993132,-59.54358308
ME-1Q2001687,Oistins,13.06956867,-59.54370869
ME-1Q2001688,Oistins,13.06943741,-59.54346249
ME-1Q2001689,Oistins,13.06979595,-59.54331263
ME-1Q2001690,Newton,13.07089135,-59.54311767
ME-1Q2001692,Newton,13.07130181,-59.54271004
ME-1Q2001693,Newton,13.07087187,-59.54320085
ME-1Q2001694,Oistins,13.07502979,-59.55371437
ME-1Q2001695,Oistins,13.07505952,-59.55375274
ME-1Q2001696,Oistins,13.07504909,-59.55364727
ME-1Q2001697,Oistins,13.07501791,-59.55375369
ME-1Q2001698,Oistins,13.06986862,-59.54418291
ME-1Q2001700,Oistins,13.07017165,-59.54393305
ME-1Q2001701,Oistins,13.0697502,-59.54400318
ME-1Q2001702,Oistins,13.07478206,-59.55340343
ME-1Q2001705,Oistins,13.07083132,-59.54494713
ME-1Q2001710,Newton,13.07963465,-59.54781944
ME-1Q2001711,Oistins,13.07497721,-59.55270245
ME-1Q2001712,Newton,13.07573467,-59.54148709
ME-1Q2001713,Oistins,13.07601549,-59.5531003
